Category,Agent_Rating,Weather,Distance_km,Agent_Age,Order_Time,Traffic,Vehicle,Pickup_Time,Order_Date,Drop_Longitude,Drop_Latitude,Store_Longitude,Store_Latitude,Delivery_Time
9,4.8,2,12.235645170840572,26,157,2,0,174,19,73.984337,18.626258,73.904337,18.546258,80
11,4.3,3,9.163843230910992,26,174,2,0,192,8,72.892658,19.125838,72.832658,19.065838,120
8,4.2,5,6.136313894528232,36,93,3,0,105,36,78.387554,17.464114,78.347554,17.424114,160
15,4.6,0,4.537333134049501,27,148,1,1,166,36,73.2,22.35,73.17,22.32,145
13,4.6,0,8.927810449785229,22,113,3,2,126,24,75.854257,26.962328,75.794257,26.902328,75
12,4.9,1,19.351082464681973,20,157,2,1,174,39,75.967333,26.896536,75.837333,26.766536,125
1,4.7,3,6.118655404534047,29,73,0,1,83,40,73.882527,18.556216,73.842527,18.516216,125
8,4.5,2,4.488495661270196,27,166,2,1,184,4,81.864502,25.484648,81.834502,25.454648,55
10,4.6,2,19.73160753912201,25,158,2,1,176,37,72.908666,21.279834,72.778666,21.149834,95
5,4.7,3,17.063961737396863,26,139,1,1,155,11,76.731094,12.431214,76.621094,12.321214,16
12,4.5,3,3.0989931555416463,28,18,2,0,24,30,77.716664,12.995377,77.696664,12.975377,95
4,4.3,5,20.142307855191937,36,140,1,0,155,13,77.829386,13.079934,77.699386,12.949934,220
1,4.8,0,11.903260418531731,35,131,1,0,147,37,75.873007,26.98294,75.793007,26.90294,220
1,4.9,2,6.109570305811442,28,83,3,2,95,20,72.873984,19.095831,72.833984,19.055831,115
9,5.0,3,6.028674005255561,38,79,3,1,89,14,85.37982,23.409746,85.33982,23.369746,150
7,4.8,4,1.4881126828892803,21,32,2,0,39,38,75.762821,26.923726,75.75282,26.913726,75
3,4.6,0,4.64841181693955,28,103,3,1,115,32,77.670625,13.009096,77.640625,12.979096,90
15,4.8,0,3.054305578415364,33,31,2,1,36,12,72.928493,19.141999,72.908493,19.121999,90
8,4.8,4,3.138069407388937,27,42,0,0,50,28,0.02,0.02,0.0,0.0,70
5,5.0,1,16.63524977660957,25,148,1,1,165,11,73.279083,22.420329,73.169083,22.310329,36
8,4.3,3,10.884207405487084,34,123,1,0,138,31,77.04544,11.073009,76.97544,11.003008,160
11,4.8,1,1.517925818834007,20,30,2,0,36,38,72.804115,21.196438,72.794115,21.186438,95
5,4.6,1,8.918959837775597,22,127,1,0,143,4,78.105359,27.218822,78.045359,27.158822,22
6,5.0,0,4.707104052532131,25,155,2,0,174,2,0.03,0.03,0.0,0.0,75
0,4.6,2,4.530937734986294,29,105,3,1,117,8,75.91949,22.781234,75.88949,22.751234,100
8,4.9,1,20.13716524271884,20,127,1,0,142,31,80.378519,13.211878,80.248519,13.081878,245
5,4.8,4,4.654112653937222,31,152,1,0,168,18,76.662278,12.355461,76.632278,12.325461,23
4,5.0,2,3.059026416445832,24,11,2,1,15,10,73.936619,18.58245,73.916619,18.56245,75
7,5.0,4,12.272038962044778,30,164,2,1,183,13,78.529578,17.502819,78.449578,17.422819,120
8,4.9,4,3.05897059156034,24,36,0,2,43,42,73.794723,18.589156,73.774723,18.569156,85
5,4.8,0,6.197807133001162,20,91,3,0,102,42,77.680489,13.02041,77.640489,12.98041,27
3,4.7,4,4.648820436755552,25,116,3,0,130,14,77.644293,12.963298,77.614293,12.933298,115
12,4.7,0,7.535984017442588,24,131,1,0,147,20,85.375447,23.409194,85.325447,23.359194,130
9,4.7,5,7.636856216768236,25,165,2,1,184,10,72.883984,19.105831,72.833984,19.055831,90
12,4.5,0,13.464066307788327,35,168,2,2,188,1,81.923167,25.543436,81.833167,25.453436,155
9,4.5,3,13.804873199406153,20,149,1,0,166,41,78.469347,17.540851,78.379347,17.450851,135
1,3.7,0,16.576886807242534,37,157,2,1,176,19,85.44982,23.479746,85.33982,23.369746,170
9,4.1,0,13.764608571582343,25,139,1,1,154,39,73.888206,18.644382,73.798206,18.554382,190
5,4.2,5,6.197259363285881,31,72,0,0,83,18,80.214568,13.066279,80.174568,13.026279,43
10,4.8,4,3.138069407388937,22,29,2,0,34,28,0.02,0.02,0.0,0.0,85
14,5.0,0,3.102782976271217,24,5,2,0,10,14,76.650583,12.343194,76.630583,12.323194,75
7,4.9,1,9.296430766542302,37,113,3,0,127,12,80.278114,13.046047,80.218114,12.986047,80
10,4.6,3,13.960889853665336,37,174,2,1,0,17,76.69665,12.442058,76.60665,12.352058,80
13,4.2,5,17.10255644983933,31,115,3,0,130,33,77.105017,11.131278,76.995017,11.021278,190
0,4.6,3,6.219419664894865,30,59,0,0,69,8,76.984652,11.066117,76.944652,11.026117,150
0,4.7,5,1.5690347154047224,30,42,0,0,48,26,0.01,0.01,0.0,0.0,170
9,4.7,0,1.529710385539974,30,20,2,0,26,42,73.840547,18.530016,73.830547,18.520016,105
9,4.6,0,4.602245114610785,27,114,3,1,127,24,78.434423,17.458294,78.404423,17.428294,60
13,4.6,2,13.563367481019704,33,165,2,0,183,29,85.42982,23.459746,85.33982,23.369746,110
10,4.7,3,4.53136514504565,31,170,2,1,190,26,75.916959,22.752634,75.886959,22.722634,145
6,4.6,0,10.693142439128849,26,155,2,0,174,41,72.895203,19.064049,72.825203,18.994049,105
2,4.6,0,9.06439480190386,36,102,3,0,115,32,75.941991,22.711847,75.881991,22.651847,140
12,4.0,0,20.48917486917406,36,142,1,1,158,7,75.971338,31.039992,75.831338,30.899992,190
0,4.9,3,13.595920700372709,26,169,2,0,189,21,75.971991,22.741847,75.881991,22.651847,75
4,4.0,5,17.259376716936664,37,123,1,0,138,3,0.11,0.11,0.0,0.0,190
5,4.6,4,9.067329130201982,27,150,1,1,167,4,88.413273,22.613227,88.353273,22.553227,14
13,4.8,5,6.118155829484073,28,66,0,1,74,30,73.944337,18.586258,73.904337,18.546258,70
3,4.7,3,13.961679428629164,37,162,2,1,180,19,76.711094,12.411214,76.621094,12.321214,75
3,4.6,2,1.5113751248532674,32,41,0,1,49,0,88.36068,22.557186,88.35068,22.547186,135
0,4.8,2,7.756733554310212,24,117,3,0,132,40,76.677961,12.373978,76.627961,12.323978,115
4,4.7,3,12.218457582301808,20,146,1,0,162,17,72.913984,19.135831,72.833984,19.055831,90
14,4.5,2,1.5072450117859362,24,40,0,1,48,36,85.34982,23.379746,85.33982,23.369746,90
7,3.5,2,10.472555237349544,33,130,1,0,146,1,81.901681,25.520317,81.831681,25.450317,175
5,4.9,0,7.845173108613388,23,111,3,1,125,38,0.05,0.05,0.0,0.0,11
14,4.8,1,7.551343285025763,39,140,1,0,155,30,75.952847,22.80004,75.902847,22.75004,145
14,4.7,1,12.392465625777453,23,170,2,0,190,23,80.299104,13.171809,80.219104,13.091809,120
4,4.9,0,12.142087258477051,26,111,3,0,124,9,72.874136,21.266608,72.794136,21.186608,195
10,4.5,0,16.823086316712892,27,152,1,0,170,11,73.914855,18.66144,73.804855,18.55144,230
13,4.9,5,4.648439519378341,21,136,1,1,151,24,80.251898,13.005996,80.221898,12.975996,50
4,4.1,3,4.648820436755552,26,166,2,0,185,24,77.644293,12.963298,77.614293,12.933298,115
4,4.6,5,8.976329464103703,35,168,2,1,188,0,81.894841,25.519775,81.834841,25.459775,105
2,4.5,2,19.849333041264376,32,114,3,1,128,31,72.943074,19.26114,72.813074,19.131141,100
13,4.7,3,11.90284831519326,27,143,1,0,160,27,75.877282,26.991927,75.797282,26.911927,145
5,4.9,4,6.0498393591498365,20,74,0,2,85,38,73.205081,22.351844,73.165081,22.311844,17
12,4.5,0,17.10255644983933,33,171,2,1,191,25,77.105017,11.131278,76.995017,11.021278,130
0,3.5,5,12.39525675915564,38,135,1,1,151,13,77.776664,13.055377,77.696664,12.975377,160
11,4.9,1,6.045585299942948,26,88,3,0,98,0,88.408628,22.567893,88.368628,22.527893,55
15,5.0,1,7.774433406393336,28,144,1,0,160,30,77.034311,11.058638,76.984311,11.008638,105
5,4.9,0,5.946100784021814,36,59,0,0,67,0,78.097044,27.203303,78.057044,27.163303,25
9,4.2,0,19.59091262923108,25,124,1,0,139,25,85.455347,23.489033,85.325347,23.359033,190
3,4.2,0,6.117381788099393,27,50,0,0,58,40,73.813572,18.632718,73.773572,18.592718,165
9,5.0,4,3.098689497995528,23,32,2,0,37,30,80.194568,13.046279,80.174568,13.026279,75
0,4.6,3,6.205426791185968,37,54,0,0,61,16,76.672278,12.365461,76.632278,12.325461,245
10,4.5,4,2.9761660298267127,20,9,2,0,13,26,75.814257,26.922328,75.794257,26.902328,85
10,4.7,1,10.572334612790243,21,170,2,0,190,11,75.954167,22.797021,75.884167,22.727021,105
14,4.3,3,12.395166302654731,32,101,3,1,115,21,77.720709,13.059166,77.640709,12.979166,195
9,3.8,2,13.945629461520332,35,119,3,1,134,15,77.706155,13.024365,77.616155,12.934365,180
6,4.7,4,3.067770561072467,32,16,2,2,22,30,78.572111,17.503216,78.552111,17.483216,90
9,4.8,5,7.747885670536473,26,105,3,1,119,22,77.665428,12.983284,77.615428,12.933284,130
2,4.0,0,17.10244951726794,23,133,1,1,148,27,77.125393,11.135083,77.015393,11.025083,190
15,4.7,3,9.29656668756538,24,149,1,1,167,26,77.703685,13.038453,77.643685,12.978453,65
3,4.2,2,10.844039790363246,30,153,1,0,169,37,80.321865,13.136762,80.251865,13.066762,185
6,4.6,1,13.961941195387306,23,172,2,1,192,35,76.749264,12.400972,76.659264,12.310972,100
10,4.6,5,1.463957028323899,33,11,2,1,16,4,75.832103,30.905204,75.822103,30.895204,115
11,4.1,3,12.23513612361146,36,152,1,0,168,13,73.995367,18.643935,73.915367,18.563934,255
2,4.7,0,7.747334644263657,20,165,2,1,184,18,77.695748,13.020324,77.645748,12.970324,50
5,4.4,3,3.138069407388937,24,12,2,0,17,38,0.02,0.02,0.0,0.0,21
5,5.0,3,6.041102221890601,36,77,0,1,86,24,75.943365,22.793659,75.903365,22.753659,34
13,3.8,2,19.34097823426293,31,141,1,0,158,17,75.924257,27.032328,75.794257,26.902328,155
13,4.4,2,8.942610870633416,33,139,1,0,156,6,80.376344,26.529003,80.316344,26.469003,165
0,4.8,3,16.611017637184716,29,113,3,1,127,17,76.007429,22.863838,75.897429,22.753839,95
2,5.0,3,10.68533629683914,27,169,2,0,189,27,72.918923,19.324567,72.848923,19.254567,70
5,4.8,5,16.3918623329051,32,114,3,0,127,7,80.428656,26.60095,80.318656,26.49095,31
14,4.8,4,13.805319475709078,20,104,3,1,117,31,78.487865,17.528263,78.397865,17.438263,60
12,3.5,0,13.961251801839076,37,163,2,1,182,41,76.707889,12.427928,76.617889,12.337928,185
4,4.9,1,4.648491109477814,32,126,1,1,142,18,77.675396,13.000221,77.645396,12.970221,180
11,4.1,3,8.927789411307542,33,167,2,0,186,12,75.853007,26.96294,75.793007,26.90294,125
14,4.1,5,8.927404257514164,25,164,2,0,182,22,75.865704,26.974142,75.805704,26.914142,95
1,4.9,4,3.0984626543696816,36,2,2,0,7,8,80.256442,13.084181,80.236442,13.064181,100
12,5.0,2,10.846008142377508,24,150,1,1,168,13,80.319982,13.042793,80.249982,12.972793,85
11,4.3,2,10.983241696284244,29,126,1,0,141,43,0.07,0.07,0.0,0.0,195
14,4.9,0,9.29564653592148,31,115,3,2,129,24,80.268812,13.08978,80.208812,13.02978,95
11,4.9,2,6.109570305811442,22,84,3,0,95,32,72.873984,19.095831,72.833984,19.055831,115
10,4.7,2,7.704851583381774,25,130,1,0,144,4,73.816883,15.624828,73.766883,15.574828,170
2,4.6,2,7.669965433276151,38,130,1,0,146,12,78.443391,17.490827,78.393391,17.440827,230
7,4.5,1,7.319206718425193,33,173,2,0,192,2,75.871202,30.943384,75.821202,30.893384,125
15,4.6,0,13.99367902060174,33,106,3,2,120,23,77.076241,11.091753,76.986241,11.001753,150
10,4.5,4,11.902746728492795,22,104,3,0,116,19,75.885704,26.994142,75.805704,26.914142,85
5,4.9,1,3.103000539297436,37,8,2,0,12,14,76.645861,12.304747,76.625861,12.284747,25
2,4.6,4,19.65858405722505,34,123,1,0,139,31,73.3,22.45,73.17,22.32,170
6,4.5,5,16.799203683671756,27,166,2,0,186,39,72.942658,19.175838,72.832658,19.065838,105
8,4.4,3,7.645714859545969,37,112,3,0,127,8,73.801081,18.686215,73.751081,18.636215,185
7,4.0,0,13.943064995438718,33,138,1,1,155,19,80.298812,13.11978,80.208812,13.02978,180
2,4.6,0,6.028884905756944,36,97,3,1,109,36,85.365055,23.399407,85.325055,23.359407,90
5,4.8,5,6.071422120848535,37,60,0,0,68,18,72.834115,21.226438,72.794115,21.186438,38
2,4.9,2,13.610673965426368,21,155,2,0,174,37,73.26,22.41,73.17,22.32,75
7,5.0,1,20.211739411617963,23,155,2,0,172,27,77.125667,11.152477,76.995667,11.022477,130
14,4.9,1,16.63524977660957,27,172,2,1,191,19,73.279083,22.420329,73.169083,22.310329,140
7,4.7,0,17.10242045243979,38,157,2,2,175,11,77.054652,11.136117,76.944652,11.026117,150
14,4.7,5,9.162284318257464,25,136,1,1,153,28,72.889976,19.18663,72.829976,19.12663,100
7,4.6,0,1.5549331474367305,28,18,2,1,24,22,76.96295,11.020375,76.95295,11.010375,75
15,4.8,3,6.041633175889473,22,55,0,1,64,8,75.924167,22.767021,75.884167,22.727021,75
1,4.8,0,3.059118030760586,33,30,2,0,35,42,73.824855,18.57144,73.804855,18.55144,120
9,4.9,3,16.696341060624416,27,118,3,1,133,25,72.888059,21.26276,72.778059,21.15276,90
13,4.3,5,20.397442775188328,36,138,1,1,155,31,0.13,0.13,0.0,0.0,175
3,4.7,4,16.796129650059807,35,103,3,1,115,37,72.923074,19.241141,72.813074,19.131141,75
1,4.3,0,10.625600819309252,34,104,3,0,117,31,72.848059,21.22276,72.778059,21.15276,200
1,4.5,3,9.203840392783976,27,116,3,0,130,30,78.453391,17.500827,78.393391,17.440827,80
13,4.0,1,10.846008142377508,35,165,2,0,182,29,80.319982,13.042793,80.249982,12.972793,215
10,4.1,1,10.883786966709636,21,108,3,1,122,11,77.069594,11.092169,76.999594,11.022169,180
12,4.7,4,10.737933491387624,35,120,3,1,133,27,78.47035,17.501477,78.40035,17.431477,85
1,4.0,0,16.695945260595646,37,117,3,0,130,35,72.884209,21.270437,72.774209,21.160437,175
7,3.5,0,12.438927835428666,30,159,2,0,178,33,77.066241,11.081753,76.986241,11.001753,190
9,4.9,4,16.6946756040029,37,129,1,0,145,43,72.91859,21.295047,72.80859,21.185047,95
7,4.9,2,4.471332442377206,36,100,3,0,112,4,80.350939,26.512419,80.320939,26.482419,195
0,4.6,5,20.24520725472197,21,169,2,0,189,5,76.372981,10.096783,76.242981,9.966783,90
15,4.9,1,16.871804385709915,36,171,2,0,189,21,78.478855,17.56971,78.368855,17.45971,220
5,4.5,2,7.634280719431006,37,0,2,2,3,42,72.886721,19.226269,72.836721,19.176269,21
0,4.0,1,12.458706616945843,36,170,2,0,190,1,76.356999,10.065497,76.276999,9.985497,185
9,4.7,2,4.521745903545661,29,128,1,0,142,8,85.355347,23.389033,85.325347,23.359033,130
14,4.7,2,9.045935436615224,34,117,3,0,131,2,77.468236,23.324015,77.408236,23.264015,155
9,4.9,2,9.107215808103613,34,109,3,0,122,28,72.861953,21.233493,72.801953,21.173493,145
8,4.7,4,13.390331809420582,32,142,1,1,157,17,75.895704,27.004142,75.805704,26.914142,105
2,4.5,3,1.5180601561565734,20,6,2,0,10,10,72.778778,21.167735,72.768778,21.157735,90
1,4.5,1,7.774210826080812,29,152,1,0,170,12,76.994652,11.076117,76.944652,11.026117,100
4,4.2,3,8.927537676383597,35,166,2,0,185,12,75.843013,26.970262,75.783013,26.910262,155
1,4.6,2,1.5105048384811497,36,19,2,2,24,36,75.896959,22.732634,75.886959,22.722634,125
6,4.8,3,10.844970847441449,27,172,2,0,191,39,80.312439,13.092394,80.242439,13.022394,55
4,4.5,5,3.05877430169638,20,15,2,0,21,16,73.793572,18.612718,73.773572,18.592718,100
1,3.5,4,4.537508178520531,20,153,1,0,171,34,73.197753,22.338096,73.167753,22.308096,250
9,4.2,0,19.336941157687352,34,115,3,0,128,33,75.906649,27.086431,75.776649,26.956431,155
11,4.8,2,6.071667504672098,22,59,0,0,68,28,72.832731,21.213343,72.792731,21.173343,75
3,5.0,1,10.414812499573875,39,166,2,0,185,43,75.863604,26.991411,75.793604,26.921411,205
9,3.8,5,12.057276311044914,36,136,1,0,152,25,85.404253,23.431489,85.324253,23.351489,200
4,4.9,0,9.107170517647797,26,163,2,2,181,16,72.864342,21.235104,72.804342,21.175104,55
1,4.1,5,4.62333991163764,35,107,3,0,120,0,73.785736,15.574419,73.755736,15.544419,175
5,4.9,3,6.196473600483353,36,54,0,0,62,30,80.259104,13.131809,80.219104,13.091809,35
9,4.7,1,1.510395231475433,24,28,2,1,35,28,75.904377,22.754648,75.894377,22.744648,80
3,3.1,4,16.612635818204165,29,166,2,1,186,13,75.997648,22.835835,75.887648,22.725835,170
12,4.6,3,13.943064995438718,29,150,1,0,168,31,80.298812,13.11978,80.208812,13.02978,120
1,4.7,0,4.707104052532131,27,163,2,0,180,16,0.03,0.03,0.0,0.0,80
11,4.9,3,4.523665573185435,33,128,1,1,144,2,77.463571,23.263219,77.433571,23.233219,160
14,4.5,2,13.942528825315232,26,144,1,0,160,43,80.332268,13.139645,80.242268,13.049645,105
11,4.8,1,17.042860218698433,29,145,1,0,161,19,77.750709,13.089166,77.640709,12.979166,205
7,4.7,4,6.071907624965715,31,52,0,2,60,18,72.811477,21.200522,72.771477,21.160522,90
11,4.7,1,1.5296302853760542,33,32,2,0,38,22,73.907902,18.549299,73.897902,18.539299,95
5,4.2,0,13.659770873845762,21,134,1,1,149,29,72.904492,21.273434,72.814492,21.183434,39
4,4.1,3,10.69023490025587,28,119,3,0,132,41,72.897808,19.161458,72.827808,19.091458,160
2,4.5,4,13.993565880995884,30,154,1,1,172,35,77.041736,11.096686,76.951736,11.006686,120
15,4.7,4,1.5496365009021704,36,28,2,0,33,42,77.624293,12.943298,77.614293,12.933298,80
3,4.6,0,5.952089618361531,35,96,3,0,107,12,75.832934,26.942908,75.792934,26.902908,145
1,4.8,4,1.5103126299648917,23,42,0,0,50,8,75.897522,22.771226,75.887522,22.761226,55
2,5.0,2,12.082515888990242,37,117,3,0,131,13,75.967648,22.805835,75.887648,22.725835,240
15,4.3,0,19.59091262923108,33,142,1,0,158,41,85.455347,23.489033,85.325347,23.359033,225
11,4.9,0,6023.328366772679,22,141,1,1,156,7,78.150165,27.27185,78.040165,-27.16185,165
5,4.8,5,17.062995952155894,23,117,3,1,130,13,76.71665,12.462058,76.60665,12.352058,29
2,4.3,0,6.198355147985307,31,50,0,0,58,26,77.656155,12.974365,77.616155,12.934365,185
2,4.7,2,12.271766441096052,21,162,2,0,180,13,78.48035,17.511477,78.40035,17.431477,80
8,4.0,2,7.562215964137628,23,127,1,0,141,16,73.208921,22.360237,73.158921,22.310237,175
13,5.0,3,4.588458640200588,31,104,3,0,116,36,73.945367,18.593934,73.915367,18.563934,125
10,4.9,2,10.73846054722504,30,137,1,0,152,13,78.519654,17.48233,78.449654,17.41233,200
14,4.7,1,14.121309628180253,36,122,1,0,137,7,0.09,0.09,0.0,0.0,195
12,4.8,2,8.782862408097863,34,110,3,0,122,4,75.881817,30.953244,75.821817,30.893244,135
8,4.7,4,4.654184877609341,22,169,2,0,189,22,76.633067,12.346967,76.603067,12.316967,110
8,5.0,0,13.6020458109533,24,159,2,0,176,1,88.48331,22.604585,88.39331,22.514585,105
3,4.5,0,4.707104052532131,27,118,3,0,131,12,0.03,0.03,0.0,0.0,140
8,5.0,5,20.82914789209149,22,157,2,0,176,11,75.946896,27.032312,75.806896,26.892312,105
8,4.5,1,4.530955587841242,23,115,3,1,130,36,75.932847,22.78004,75.902847,22.75004,50
2,5.0,3,13.960889853665336,37,164,2,0,182,29,76.69665,12.442058,76.60665,12.352058,135
5,5.0,4,20.211745361504864,34,151,1,0,168,15,77.128349,11.152298,76.998349,11.022298,40
8,4.5,5,9.043193297635538,39,175,2,0,2,14,85.386967,23.413783,85.326967,23.353783,100
14,4.5,1,9.041800997209414,29,169,2,1,189,42,85.450464,23.45925,85.390464,23.39925,95
11,4.9,3,13.661199383826538,23,153,1,0,170,11,72.862697,21.239569,72.772697,21.149569,115
14,4.5,2,9.329465043291892,36,175,2,0,0,32,77.023303,11.054136,76.963303,10.994136,110
2,4.4,0,12.552275755914394,28,109,3,0,122,5,0.08,0.08,0.0,0.0,175
4,4.9,0,3.0553157793778154,27,43,0,0,49,18,72.84765,19.023517,72.82765,19.003517,170
6,4.5,3,3.0994038390501144,20,10,2,0,13,36,77.616791,12.926229,77.596791,12.906229,110
12,4.8,2,10.571404917113616,24,122,1,0,137,19,75.973365,22.823659,75.903365,22.753659,75
12,4.6,1,9.204056600372631,21,165,2,1,183,26,78.468321,17.491668,78.408321,17.431668,75
10,4.0,5,3.0681593749537246,26,5,2,0,10,34,78.406744,17.453809,78.386744,17.433809,110
13,4.5,2,10.845318273547823,27,144,1,0,160,21,80.320744,13.075801,80.250744,13.005801,135
14,4.9,4,4.582113704313201,22,137,1,1,154,22,72.862658,19.095838,72.832658,19.065838,85
5,5.0,1,1.5690347154047224,20,26,2,1,32,20,0.01,0.01,0.0,0.0,18
15,5.0,3,12.056968418188385,37,161,2,0,179,35,85.405347,23.439033,85.325347,23.359033,75
9,3.9,2,10.415215106220083,32,101,3,2,113,17,75.859034,26.981378,75.789034,26.911378,190
9,4.9,1,5.953310095151372,34,91,3,0,103,14,75.840512,26.889596,75.800512,26.849596,95
4,4.9,2,10.859713679362844,36,159,2,0,177,19,76.71262,12.369524,76.64262,12.299524,115
10,4.9,3,13.4641546179594,39,103,3,0,115,1,81.922796,25.541646,81.832796,25.451646,170
13,4.6,5,6.135383422532994,33,91,3,1,104,12,78.592111,17.523216,78.552111,17.483216,155
10,4.9,2,12.43898094828522,21,175,2,0,2,21,77.05544,11.083009,76.97544,11.003008,70
9,4.9,1,4.581418791919324,25,112,3,1,127,42,72.937385,19.150083,72.907385,19.120083,80
7,4.5,3,7.556893369945108,32,100,3,0,112,2,88.414453,22.576461,88.364453,22.526461,150
3,4.8,4,1.5690347154047224,38,4,2,2,7,32,0.01,0.01,0.0,0.0,70
4,4.6,4,17.041437201308558,26,173,2,0,191,23,80.352439,13.132394,80.242439,13.022394,145
8,4.2,0,3.0985793628085028,33,41,0,1,48,36,80.28147,13.064694,80.26147,13.044694,195
14,4.6,0,7.63817170737528,26,173,2,0,191,24,72.875203,19.044049,72.825203,18.994049,80
0,4.4,2,13.993119750006084,22,134,1,0,150,19,77.034652,11.116117,76.944652,11.026117,185
8,4.9,5,4.553818794873717,28,111,3,0,124,26,72.831953,21.203493,72.801953,21.173493,125
7,4.5,1,10.573443732569276,26,157,2,0,174,37,75.936059,22.765207,75.866059,22.695207,140
0,4.8,2,9.247171472897392,21,102,3,0,116,0,73.826668,15.566205,73.766668,15.506205,135
4,4.8,3,1.5125333715626577,35,21,2,2,26,12,73.175081,22.321844,73.165081,22.311844,125
7,5.0,0,4.707104052532131,26,160,2,0,177,2,0.03,0.03,0.0,0.0,65
8,4.6,2,16.87262327851572,25,127,1,1,141,17,78.503391,17.550827,78.393391,17.440827,115
11,4.8,4,6.049870868802052,29,64,0,0,72,42,73.198921,22.350237,73.158921,22.310237,90
12,4.8,2,19.59091262923108,22,130,1,0,144,31,85.455347,23.489033,85.325347,23.359033,150
13,4.8,2,4.53445887387674,22,143,1,1,159,4,88.423294,22.544688,88.393294,22.514688,75
1,4.5,1,11.905861749702474,21,171,2,1,190,25,75.8823,26.926156,75.8023,26.846156,125
12,4.8,0,12.081765497939642,35,114,3,0,129,17,75.974377,22.824648,75.894377,22.744648,210
14,4.9,2,13.591761495896126,24,142,1,0,157,13,75.984377,22.834648,75.894377,22.744648,165
2,4.9,0,7.646607005631175,38,107,3,0,120,22,73.835901,18.643481,73.785901,18.593481,90
14,4.8,1,6.071907624965715,27,95,3,1,107,40,72.811477,21.200522,72.771477,21.160522,80
9,4.5,4,17.042862519365674,38,140,1,1,156,27,77.750625,13.089096,77.640625,12.979096,120
1,4.9,0,16.79186931198531,35,161,2,0,179,39,72.972381,19.331315,72.862381,19.221315,125
9,5.0,4,12.09895659021292,29,145,1,2,161,41,73.238921,22.390237,73.158921,22.310237,65
7,4.7,5,3.02166368351714,38,3,2,0,7,40,75.901991,22.671847,75.881991,22.651847,135
10,4.8,5,8.927409587683982,35,144,1,1,162,14,75.812891,26.973987,75.752891,26.913987,165
4,4.8,4,7.845173108613388,35,114,3,0,128,2,0.05,0.05,0.0,0.0,90
15,4.9,0,9.414207472710387,34,133,1,0,150,24,0.06,0.06,0.0,0.0,170
